"Item_Weight","Item_Fat_ContentLF","Item_Fat_Contentlow fat","Item_Fat_ContentLow Fat","Item_Fat_Contentreg","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
16.5,0,0,1,0,0,0.073827748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208.8638,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.010864186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185.3608,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
17.1,0,0,0,0,1,0.07436116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206.1638,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,0,0,1,0.168901843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.4086,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5.26,0,0,0,0,1,0.02455854,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6068,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
14,0,0,0,0,1,0.041949832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.064,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7.575,0,0,1,0,0,0.055502454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,196.5768,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.120663214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,95.6778,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16.75,0,0,0,0,1,0.00819018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.7674,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9.3,0,0,0,0,1,0.014098693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,197.7084,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
15.2,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256.033,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8.6,0,0,1,0,0,0.032806066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143.6154,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18.6,0,0,0,0,1,0.172446822,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.1376,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.024213354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.4454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.5,0,0,0,0,1,0.053930934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.596,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15,0,0,0,0,1,0.054685839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.2904,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
6.465,0,0,1,0,0,0.124758619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,264.1884,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18.5,0,0,1,0,0,0.02586664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.9172,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
6.715,0,0,0,0,1,0.121563385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7454,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14.15,0,0,1,0,0,0.035999599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.5138,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,171.7422,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.5,0,0,0,0,1,0.21561193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.6068,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.6,0,0,0,0,1,0.039381633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98.041,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
19.85,0,0,1,0,0,0.054331235,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198.7768,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.056338482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184.624,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7.855,0,0,0,0,1,0.161516894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0848,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.184359831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172.6764,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
8.615,0,0,1,0,0,0.116484721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1436,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.405,0,0,1,0,0,0.015302764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89.9146,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.136417078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.766,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
18.2,0,0,1,0,0,0.058707159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220.5456,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9.3,0,0,1,0,0,0.074753743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,246.4802,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,0,0,1,0,0,0.031251369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3462,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21.25,0,0,1,0,0,0.024705597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145.1102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.655,0,0,0,0,1,0.088693595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122.5756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.8,0,0,1,0,0,0.038235337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,177.5686,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,1,0,0,0,0,0.048980156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148.705,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.194874778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110.2912,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
16.5,0,0,1,0,0,0.036611104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,180.9318,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,248.8092,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.07802465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171.4422,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.157190017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,156.8604,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
12.6,0,0,0,0,1,0.022170592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15.5,0,0,0,1,0,0.156797787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,148.6418,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17.25,0,0,1,0,0,0.07325106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.4986,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17.5,0,0,1,0,0,0.026289984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,253.7356,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
16,0,0,0,0,1,0.065328932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.4986,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
19.5,0,0,1,0,0,0.014296484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.7614,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9.27,0,0,1,0,0,0.062038986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148.005,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
18.25,0,0,1,0,0,0.075908374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,213.4218,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.395,0,0,1,0,0,0.072383777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,251.504,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
9.8,0,0,1,0,0,0.024363026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.0492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.066351687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0826,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
7.27,0,0,0,0,1,0.020823289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.4488,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.6,0,0,1,0,0,0.041851756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162.7526,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13,0,0,0,0,1,0.045239326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174.1054,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8.75,0,0,0,0,1,0.074778547,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186.3556,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.15,0,0,1,0,0,0.029583249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10.3,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154.663,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.425,0,0,1,0,0,0.063432676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.8626,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
16.6,0,0,1,0,0,0.103406065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.4466,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.126585095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122.4098,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10.65,0,0,1,0,0,0.04896208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,165.8526,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
19.6,0,0,1,0,0,0.025286583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,151.8024,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
16,0,0,0,0,1,0.106752081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.4634,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8.89,0,0,1,0,0,0.005485618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99.3016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
20.25,0,0,0,0,1,0.102932246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.212,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,1,0,0,0,0,0.060888514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130.1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.175,0,0,0,0,1,0.029662795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105.2622,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4.61,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,173.8396,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,231.9642,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11.395,0,0,1,0,0,0.009918699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.4034,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
17.7,0,0,1,0,0,0.116520447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,186.0266,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
18,0,0,1,0,0,0.015447454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,159.2604,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
19.7,0,0,0,0,1,0.018098194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104.599,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5.925,0,0,0,0,1,0.097012989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.9086,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,1,0,0,0,0.17514326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,222.3772,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
10.65,0,0,1,0,0,0.048785427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,163.9526,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
14.8,0,0,1,0,0,0.019476708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193.0794,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15.1,0,0,1,0,0,0.076229769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.483,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13.5,0,0,0,0,1,0.053930934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.8562,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
16.7,1,0,0,0,0,0.022190488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,113.1886,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.35,1,0,0,0,0,0.053930934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.6166,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10.195,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147.2076,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
15.7,0,0,1,0,0,0.05610384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,153.5024,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13.15,0,0,1,0,0,0.061381589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.9976,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13.15,0,0,1,0,0,0.022795611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160.192,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.1,0,0,1,0,0,0.040323731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180.0002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.8,0,0,1,0,0,0.070012633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,262.8252,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.044591774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.6562,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4.805,0,0,0,0,1,0.037699423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125.5704,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.75,0,0,1,0,0,0.052040915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.728,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7.6,0,0,0,0,1,0.142292265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171.3448,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9.5,0,0,0,0,1,0.132521929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,228.6668,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
16.7,0,0,0,0,1,0.061122656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0384,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5.26,0,0,0,0,1,0.041942549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.4868,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
15.6,0,0,0,0,1,0.035506142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112.4518,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
13.65,0,0,0,0,1,0.080573371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260.1936,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.85,0,0,1,0,0,0.121972274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.1428,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.087436672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109.9228,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.136119549,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.1094,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17.75,0,0,1,0,0,0.073396761,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.1216,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
14.8,0,0,0,0,1,0.073468631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.857,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18.25,0,0,1,0,0,0.075132353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.9046,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
14.65,0,0,1,0,0,0.120624771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,261.7594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
16.5,0,0,0,0,1,0.110888167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181.6292,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
18.75,0,0,1,0,0,0.052252908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.728,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10.5,0,0,1,0,0,0.019046089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,188.424,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15.35,0,0,1,0,0,0.073397129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.912,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
14.1,0,0,1,0,0,0.067011609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,197.1084,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.27,0,0,1,0,0,0.031490111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,239.088,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.15,0,0,0,0,1,0.132621594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190.1872,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,1,0,0,0,0,0.053930934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6856,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.895,0,0,1,0,0,0.105110692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.1138,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
14,0,0,0,0,1,0.02976887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145.4786,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18.2,0,0,0,1,0,0.012229464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.8904,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.85,0,0,1,0,0,0.052176861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122.8072,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17.1,0,0,1,0,0,0.06725846,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.186,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9.8,0,0,0,0,1,0.025257508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,248.5408,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9.6,0,0,1,0,0,0.085085743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.128,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
13.5,0,0,1,0,0,0.12163321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161.692,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.5,0,0,1,0,0,0.098102581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172.9738,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.024047319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115.515,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.945,0,0,1,0,0,0.01596609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163.521,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.008792907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96.7384,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.765,0,0,1,0,0,0.072238195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,120.0098,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
14.1,0,0,1,0,0,0.08849163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231.1668,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20.7,0,0,1,0,0,0.170500183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184.1266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10.6,1,0,0,0,0,0.011134397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8454,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9.3,0,0,1,0,0,0.044730667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,245.1802,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.04179272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.0072,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8.6,0,0,0,0,1,0.054484461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.131,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
19.85,0,0,1,0,0,0.175849067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,222.0772,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10.65,0,0,1,0,0,0.024069113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.2272,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9,0,0,1,0,0,0.06953231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,266.5884,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10,0,0,1,0,0,0.045848263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138.518,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.25,0,0,0,0,1,0.076160451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,196.2794,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15.6,0,0,0,0,1,0.099704558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.1194,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
